% Model:              RylanTestCoilSeveralContours.mph
% Version:            COMSOL 6.2.0.415
% Date:               Aug 25 2025, 14:31
% Dimension:          1
% Nodes:              452
% Expressions:        1
% Description:        Line graph
% Arc length (m)          Magnetic flux density, z-component
0.42934362372265866       -1.2024841077897197
0.43037970910183443       -1.273555779269034
0.4321876806177225        -1.3213913251656768
0.4341727505704083        -1.3648240410666026
0.43509990572837287       -1.3851099088353775
0.4376018754764446        -1.4398522322047291
0.4400758588583247        -1.4939822225475923
0.4407868363760721        -1.5095381904864018
0.44139364836895467       -1.5228150489953376
0.4448240418510556        -1.5978709961849367
0.4459922157560179        -1.6234302795081563
0.4474009221817359        -1.6418984173494695
0.44861186950420295       -1.635364188080435
0.449661334701116         -1.6404078142141492
0.45156012496241527       -1.6495332127623819
0.4544086838115753        -1.6632231053832163
0.45583775442704777       -1.670091077684079
0.4559965436341229        -1.670854202937692
0.4560211064825106        -1.6709722495622115
0.4564716468882781        -1.6731375022752208
0.45687404096042306       -1.6750713684618204
0.45735479658003575       -1.6773818325097378
0.4581106869568643        -1.6810145670396788
0.4584507320041009        -1.68264878996763
0.461383168814141         -1.69674179178807
0.4623317525671289        -1.7013005916612407
0.46233175256712933       -1.730858820496568
0.4639084113526688        -1.7352099378489072
0.46410266627603924       -1.7357460246519665
0.46459095416201857       -1.7370935564788317
0.46569745207558855       -1.7401471672640025
0.4674764760790264        -1.745056753461458
0.4694447285402372        -1.7504885548862807
0.4699266287446995        -1.7518184585794325
0.4713733516731713        -1.755810990949676
0.47179292755093094       -1.756968897720047
0.47526230332737995       -1.7664919417904983
0.4762415381716414        -1.7679684684381154
0.47868054294236195       -1.771774160684828
0.4790673599717663        -1.7723777292335137
0.48019038682624116       -1.77413004011221
0.4822439431532102        -1.777334299277896
0.48599999999999977       -1.7831950489540098
