% Model:              vacuumTaperCoilV2field.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 18 2025, 13:14
% Dimension:          1
% Nodes:              933
% Expressions:        1
% Description:        Line graph
% y-coordinate (m)        Magnetic flux density, z-component
0.7551529463796901        0.5457761915151431
0.7552494134402539        0.5442024078798176
0.7561102705936508        0.5334462342900601
0.7579309778852928        0.5062239173832728
0.758398998911269         0.49838109538835423
0.7604095462088879        0.46612250766069585
0.7614024819863631        0.45134021988104006
0.7623323972330114        0.4361541121867443
0.7631432325373223        0.42291265572284964
0.7654615270486704        0.3850534311930589
0.7675597059535041        0.350788834580002
0.7676912320069601        0.34864093043541633
0.7683854449243845        0.3373039917576317
0.7688027185793299        0.3304896474559962
0.7688876590793671        0.3291025150417013
0.7695205721109782        0.3187666425051148
0.7701928642763762        0.3077876836563601
0.7732770961209974        0.2574202150988437
0.773414807782834         0.2551712960334182
0.773414807782834         0.25403464085934585
0.7735890328293088        0.25896292015235517
0.7735890328293088        0.2511891996181963
0.7758798406403515        0.22732831295623077
0.7765295932618671        0.21835564014743628
0.7767550990246791        0.21524154816964772
0.7768763440228625        0.21356723141835465
0.7770774212594186        0.210790481939911
0.7777385964939612        0.201660070068731
0.7782130871521795        0.1951076541398954
0.7799348163131623        0.17133166322381638
0.7799348163131624        0.17926853699903506
0.7799910598228952        0.17851534746841333
0.7800938302264945        0.17713908925806304
0.7820668846285511        0.1507167709135178
0.7823654971617533        0.14043653166043252
0.7834259379017217        0.12334903192945487
0.7858088811707387        0.09906624826110055
0.7861419100964162        0.09567260080726515
0.7863591106293126        0.09345927343957079
0.7863938125025608        0.09310565273364306
0.7864960216794048        0.09206411583996384
0.7867485564385059        0.08987099248908642
0.7894896978213173        0.05709045185594664
0.7897184703181869        0.06063041251921591
0.7901856490603614        0.06313046069698955
0.7908864107487253        0.057419300024024664
0.7917396158282379        0.045661683485153814
0.7948587445315332        0.016627739119879352
0.7952153505341777        0.013857566512487927
0.7971854482224393        -0.001446468218933644
0.7973671936910318        -0.002858296160356023
0.7980207099985648        -0.00793491562325403
0.7987280811962816        -0.013429888508290558
0.7988529471031104        -0.01439986689376134
0.8000612240996103        -0.02378595633988488
0.8003440589841337        -0.025983063073116864
0.8037361155054941        -0.0477267732066794
0.8037361155054941        -0.05233310201950281
0.8043847563390805        -0.05025938353054967
0.8065254515023383        -0.05861770201746008
0.8068806743939858        -0.0600046655203408
0.8093522525590569        -0.06868798312066335
0.8103393129664895        -0.07007057767923609
0.8105590441933066        -0.07059360931753592
0.8107663030713947        -0.07108695271769275
0.8108392214571267        -0.07126052214295847
0.8109211400505171        -0.07145551498366072
0.8118858466188653        -0.07375182973250702
0.8144771043667616        -0.07991986422069923
0.8154664518975727        -0.08227483245795839
0.8159775679917874        -0.0960524306424862
0.8159775679917876        -0.08349145465586386
0.8203223208174499        -0.10088343578516128
0.8208330402514116        -0.10145131347830831
0.8233654142843458        -0.10426710357435544
0.8251894289991618        -0.10629525680220692
0.8258409104178931        -0.1071893178759427
0.8286728368703866        -0.11080452644269848
0.8302208901713122        -0.11268800787332739
0.8356279558450862        -0.11926666235806355
0.8374504681330799        -0.12148407182935098
0.8377645941521675        -0.1218662618505058
0.838783782384125         -0.1218640063200222
0.839445748360119         -0.12056595575188735
0.8454648309658052        -0.12005883768768609
0.8458143696632322        -0.12002938845111356
0.8459365941764306        -0.12001909082561277
0.8485270696371316        -0.11945815913394164
0.8487292713320782        -0.119105004621951
0.8488220569739152        -0.11910019796479654
0.8492456730168723        -0.11907825300603861
0.8493749837084607        -0.11907155420923654
0.8510393394444845        -0.1189853341082916
0.851393580328905         -0.1189669830525998
0.8525735857303015        -0.11890585418298025
0.8541193475335733        -0.11882577770906666
0.8549780655263399        -0.11878129277689725
0.8550633548063312        -0.11877687446044374
0.8555962523289231        -0.11893203608540268
0.8590607813212459        -0.11737624828305132
0.8592924572473556        -0.1172599896292157
0.8605143504127327        -0.11664682426100759
0.8634236015673343        -0.11518691589424689
0.8644937031337491        -0.11464992195763832
0.8660716692532932        -0.11368608086031168
0.8687921749073149        -0.11211354516536243
0.8698744557259586        -0.11155637637388419
0.8711541959188229        -0.11144764315935482
0.873022902222385         -0.11096078966038739
0.8752757189463661        -0.10971070410436518
0.8763896976086464        -0.10912684566694773
0.8763896976086465        -0.10909255855323795
0.8764783725037609        -0.1090789662754473
0.8823137239022903        -0.1059282089636738
0.8846622080672124        -0.10466016130914856
0.8859488426785846        -0.1039654519193427
0.886191396975297         -0.10383448641757986
0.8911026936266494        -0.1009906383188757
0.8953962570934544        -0.09876033926280574
0.8986173687002167        -0.09723118997858092
0.8986173687002168        -0.09761636352507072
0.8999521708070065        -0.09696076637988071
0.9027332062296154        -0.0955948418923031
0.9050049141708899        -0.09447907706587028
0.9065829640540222        -0.09370400711873286
0.9092918196744428        -0.09237353423256908
0.9147820647552675        -0.0896769629707554
0.916005044625425         -0.08907628807863466
0.9213803436011723        -0.08643617337915191
0.9235478541666322        -0.08537158580347023
0.9259064357150287        -0.08421315241326338
0.9268309232809195        -0.08375908404921302
0.9292706104201749        -0.08268172408204835
0.9297300237882031        -0.08257962009795673
0.9299958273205118        -0.08245059112444778
0.9373220700689564        -0.07889421407671793
0.9397951858262786        -0.07769368982196438
0.9397951858262786        -0.07796407284651644
0.9452566066700825        -0.07625669294563045
0.9466166258739961        -0.07583151614274489
0.9477288974653901        -0.07548379158281923
0.949090778605964         -0.0750580326908907
0.9499002010718629        -0.07480498651680402
0.950988139623706         -0.07446486908766943
0.95281185959518          -0.0738947275598159
0.9555681387654601        -0.07303304416438618
0.9579958137061813        -0.07227409085933773
0.9621810934211332        -0.07096566532883064
0.9652348010806415        -0.07001099817715468
0.9652687079898674        -0.07000039800973136
0.9682627299469719        -0.06906439013584525
0.9719286529727809        -0.06791832879547868
0.9719286529727809        -0.06768389219642265
0.9719544388591723        -0.06767568248268684
0.975657450629253         -0.0664967171319804
0.9815064033743651        -0.0646345268251343
0.982987459105653         -0.06432779971346958
0.9878721826224214        -0.06281679130203394
0.9909693559842431        -0.06208045764433941
0.9968472356433589        -0.06087732674195243
1                         -0.06023199399521333
